bikeid,Trip Count,Average Trip Duration
25889.0,1758,810.2235494880546
25890.0,131,725.9160305343512
25891.0,1187,796.3319292333614
25892.0,1085,1537.289400921659
25893.0,1216,810.9703947368421
25894.0,724,838.1809392265193
25895.0,1477,864.6350710900474
25896.0,506,975.8715415019763
25897.0,1206,823.120232172471
25898.0,490,894.5673469387755
25899.0,1094,838.1553930530165
25900.0,481,896.039501039501
25901.0,1424,834.9494382022472
25902.0,1101,1134.0490463215258
25904.0,600,907.06
25905.0,1145,823.606113537118
25906.0,1176,861.1964285714286
25907.0,71,6484.30985915493
25908.0,59,762.3050847457627
25909.0,1228,864.0765472312704
25910.0,499,900.2905811623247
25911.0,1304,874.1104294478528
25912.0,1430,895.6384615384616
25913.0,1180,823.7559322033899
25914.0,1514,913.6651254953765
25915.0,670,824.289552238806
25916.0,918,838.3856209150326
25917.0,1231,888.9691307879773
25918.0,1472,875.0366847826087
25919.0,1309,1631.7540106951872
25920.0,1724,816.6351508120649
25921.0,393,786.5394402035623
25922.0,1531,1126.4885695623775
25923.0,967,1052.0775594622544
25924.0,1265,853.0703557312253
25925.0,1275,888.8572549019608
25926.0,1211,1056.4442609413707
25927.0,711,763.0548523206751
25928.0,1424,1184.4058988764045
25929.0,1383,846.05712219812
25930.0,1421,960.027445460943
25931.0,1725,770.8742028985507
25934.0,637,867.8194662480377
25935.0,826,1724.8292978208233
25937.0,1144,816.3033216783217
25938.0,1256,1070.1679936305732
25939.0,890,989.3943820224719
25940.0,1138,895.9938488576449
25941.0,1659,814.1440626883665
25943.0,1543,839.4711600777706
25945.0,1860,836.8268817204302
25946.0,310,669.3483870967742
25947.0,1342,800.1043219076006
25948.0,813,921.2964329643296
25949.0,1244,1010.4389067524115
25950.0,792,698.8598484848485
25952.0,1171,823.6097352690009
25953.0,1573,860.6643356643357
25954.0,1636,1101.6522004889976
25955.0,1540,868.5025974025974
25956.0,1248,882.1626602564103
25957.0,1163,803.7764402407566
25958.0,1218,817.7783251231527
25959.0,1829,803.1312192454893
25960.0,1338,857.1382660687593
25961.0,1551,807.9555125725338
25963.0,1252,870.564696485623
25964.0,1692,890.4485815602837
25965.0,1589,897.2624292007552
25966.0,1343,886.2248696947133
25967.0,1236,830.5194174757281
25968.0,928,858.2047413793103
25970.0,1358,815.9720176730486
25971.0,265,715.4981132075471
25972.0,1569,834.7259400892289
25973.0,853,1078.6799531066822
25975.0,1335,900.8209737827715
25976.0,837,847.0406212664277
25977.0,1433,827.5666434054431
25978.0,1380,832.7181159420289
25979.0,559,698.4901610017889
25980.0,1275,802.364705882353
25981.0,1390,4223.369064748202
25982.0,1266,984.6658767772511
25983.0,1220,983.5590163934427
25985.0,1002,799.5409181636727
25986.0,952,2579.7731092436975
25987.0,1916,861.5156576200418
25988.0,794,1531.7984886649874
25989.0,978,866.9038854805726
25990.0,1112,876.6456834532374
25991.0,1593,1105.3025737602009
25992.0,1017,896.5899705014749
25993.0,1363,880.8906823184153
25994.0,428,874.3995327102804
25995.0,1693,883.9066745422327
25996.0,1231,866.0901705930138
25997.0,1328,856.914156626506
25998.0,1470,1287.1333333333334
25999.0,1883,1133.0546999468932
26001.0,1486,801.4481830417227
26002.0,1138,839.6915641476274
26003.0,1265,863.3865612648221
26004.0,1342,791.3539493293591
26005.0,71,743.2535211267606
26006.0,1517,784.7607119314437
26007.0,1329,927.22949586155
26008.0,753,898.5139442231076
26010.0,897,2105.43143812709
26011.0,1581,876.1948134092347
26012.0,1001,909.3216783216783
26013.0,1609,937.6587942821628
26014.0,1111,840.2916291629163
26015.0,872,835.0905963302753
26016.0,1433,2426.655966503838
26017.0,838,912.0417661097852
26018.0,1312,869.8315548780488
26020.0,1854,823.5555555555555
26021.0,1378,774.2612481857765
26022.0,1663,904.5171377029465
26023.0,1342,864.0611028315947
26024.0,1671,829.2633153800119
26025.0,1133,848.1138570167697
26026.0,1570,848.7394904458599
26027.0,1463,919.3301435406698
26028.0,1116,834.1559139784946
26029.0,1086,864.8581952117863
26030.0,813,801.5781057810578
26031.0,1409,768.8928317955997
26032.0,1382,805.6041968162084
26034.0,1621,836.8648982109809
26035.0,1035,1168.3700483091789
26036.0,1479,812.8505747126437
26037.0,1496,1031.7453208556149
26039.0,1888,1602.4073093220338
26040.0,925,769.2908108108109
26041.0,636,849.4465408805031
26042.0,1290,801.9279069767442
26043.0,1371,848.5003646973013
26044.0,1184,849.2820945945946
26045.0,1215,755.6658436213992
26046.0,1397,846.2118826055834
26047.0,1056,840.8626893939394
26048.0,1187,958.8416175231677
26049.0,1605,813.2872274143302
26052.0,1074,831.4208566108008
26053.0,1197,901.672514619883
26054.0,1505,983.6757475083057
26055.0,1377,832.8576615831518
26056.0,1272,855.1509433962265
26057.0,1621,836.8210980876003
26058.0,1660,850.9560240963856
26059.0,280,1195.7178571428572
26061.0,1523,834.8535784635587
26062.0,1283,923.9134840218238
26063.0,1471,851.1461590754589
26064.0,1356,979.3672566371681
26065.0,892,933.3015695067264
26066.0,1851,1081.407887628309
26067.0,477,973.7127882599581
26068.0,803,868.931506849315
26069.0,1360,873.6529411764706
26070.0,594,741.1212121212121
26071.0,1510,945.3298013245034
26072.0,1434,886.7454672245467
26073.0,1703,1881.2712859659425
26074.0,1304,883.2837423312883
26075.0,302,5606.0
26076.0,1458,783.8545953360768
26077.0,1354,854.1477104874446
26078.0,1106,821.7269439421339
26079.0,1437,859.0327070285317
26080.0,854,946.2494145199063
26081.0,645,2141.7069767441862
26082.0,1310,792.2717557251908
26083.0,1417,805.7035991531404
26084.0,1235,849.1684210526316
26086.0,914,970.9518599562364
26087.0,1250,846.8496
26088.0,1035,1434.943961352657
26089.0,133,856.0225563909775
26090.0,552,1032.606884057971
26091.0,1155,891.7861471861472
26092.0,1214,826.0881383855025
26093.0,1337,863.9237097980554
26094.0,1372,880.0685131195336
26095.0,1065,778.8018779342723
26096.0,1142,1335.5332749562172
26097.0,1737,1140.6960276338514
26098.0,1021,1009.9128305582763
26099.0,1233,835.4420113544201
26100.0,1488,1449.8279569892472
26101.0,1346,833.2421991084695
26102.0,1021,790.8158667972576
26103.0,664,817.9834337349398
26104.0,1322,884.9031770045386
26105.0,1279,849.2150117279124
26106.0,593,825.9629005059022
26107.0,1441,817.2109646079111
26108.0,1279,872.5168100078187
26109.0,1194,1281.4112227805695
26110.0,373,859.3351206434317
26111.0,1730,819.5780346820809
26112.0,977,1942.3285568065508
26114.0,210,703.9333333333333
26116.0,307,903.2312703583062
26117.0,963,922.1588785046729
26118.0,1536,790.1236979166666
26119.0,1136,844.1593309859155
26120.0,1547,819.6845507433743
26121.0,1211,866.1114781172585
26122.0,1280,832.9265625
26123.0,5,567.4
26125.0,421,823.0950118764846
26126.0,1227,782.2917685411572
26127.0,1085,950.174193548387
26128.0,277,661.3935018050541
26129.0,1363,932.1401320616287
26130.0,1271,1013.3713611329662
26131.0,604,834.1076158940398
26133.0,422,632.7559241706161
26134.0,793,791.6532156368222
26135.0,144,594.0694444444445
26136.0,1466,875.3069577080491
26137.0,1421,1201.2695285010557
26138.0,413,1437.9806295399517
26139.0,1163,828.8942390369733
26140.0,671,761.8405365126677
26141.0,1058,872.7750472589792
26142.0,1084,864.3210332103321
26143.0,414,785.8574879227053
26144.0,799,1356.6946182728411
26145.0,1247,864.9069767441861
26146.0,961,870.1623309053069
26149.0,1121,1273.4817127564675
26150.0,1166,879.8138936535163
26152.0,276,866.1630434782609
26153.0,30,889.6
26160.0,26,790.4230769230769
26162.0,34,757.6470588235294
26163.0,48,784.3958333333334
26166.0,202,727.6435643564356
26171.0,155,868.1548387096774
26180.0,155,970.3612903225807
26181.0,431,901.524361948956
26183.0,212,996.7311320754717
26184.0,24,670.0416666666666
26186.0,293,951.2764505119454
26188.0,55,883.3636363636364
26194.0,128,953.359375
26198.0,30,696.6333333333333
26199.0,48,841.6875
26202.0,116,984.8706896551724
26203.0,42,897.2380952380952
26212.0,34,785.2941176470588
26222.0,103,741.8058252427185
26232.0,42,722.8095238095239
26235.0,105,886.2190476190476
26238.0,58,858.7931034482758
26241.0,27,729.2962962962963
26244.0,15,751.1333333333333
26245.0,408,1040.328431372549
26252.0,128,1048.453125
26254.0,144,854.3402777777778
26256.0,68,829.2352941176471
26257.0,40,589.35
26262.0,8,1284.75
26263.0,127,723.2283464566929
26270.0,402,906.8034825870647
26278.0,96,769.4791666666666
26280.0,20,727.55
26283.0,5,820.0
26284.0,14,760.8571428571429
26289.0,144,942.9444444444445
26296.0,30,966.6
26300.0,38,1003.7105263157895
26306.0,3,1449.3333333333333
26307.0,143,858.0979020979021
26310.0,160,1047.88125
26315.0,216,903.4351851851852
26316.0,7,657.1428571428571
26317.0,261,825.7394636015325
26319.0,1239,858.9757869249395
26320.0,1331,988.6318557475582
26321.0,1129,806.9929140832595
26322.0,944,846.8527542372881
26323.0,147,646.4013605442177
26324.0,1107,858.7362240289069
26325.0,890,812.7977528089888
26327.0,1172,855.3199658703072
26328.0,956,915.3514644351465
26329.0,933,835.7481243301179
26330.0,596,862.5855704697987
26331.0,1624,780.5012315270936
26332.0,916,1093.7510917030568
26333.0,1544,832.5284974093264
26334.0,1795,865.158217270195
26335.0,543,788.1381215469613
26336.0,1209,997.7882547559967
26337.0,707,853.6888260254597
26338.0,1880,906.6186170212766
26339.0,873,1631.2966781214204
26340.0,1377,2539.5206971677558
26341.0,1244,810.6543408360128
26342.0,1205,1932.2473029045643
26343.0,1238,850.2132471728595
26344.0,781,802.8758002560819
26345.0,608,1065.53125
26346.0,401,797.3216957605985
26347.0,1171,810.0563620836891
26348.0,433,1087.0877598152424
26349.0,1246,870.5513643659712
26350.0,645,804.2093023255813
26351.0,1106,878.1039783001809
26352.0,1233,2494.8037307380373
26353.0,1272,937.0055031446541
26354.0,1115,1088.0843049327354
26355.0,749,819.9012016021362
26356.0,1359,855.5930831493746
26357.0,634,800.2697160883281
26358.0,1439,993.2001389854065
26359.0,1603,1167.2270742358078
26360.0,1445,844.5266435986159
26361.0,1360,855.410294117647
26363.0,971,899.5458290422245
26364.0,1551,868.9645390070922
26366.0,1269,1011.418439716312
26367.0,926,1935.6630669546437
26368.0,839,2954.4112038140643
26369.0,736,1315.0366847826087
26370.0,1284,865.1269470404984
26372.0,1477,840.0724441435342
26373.0,1262,907.8256735340728
26374.0,1255,935.3466135458167
26375.0,1114,825.8411131059246
26376.0,1251,928.7034372501998
26377.0,966,1089.8726708074535
26378.0,1597,878.5134627426424
26379.0,1738,884.7382048331416
26380.0,34,4721.441176470588
26381.0,2065,968.1583535108958
26382.0,1074,793.3780260707636
26383.0,234,830.4615384615385
26384.0,1363,1136.070432868672
26385.0,1027,870.4780915287245
26386.0,842,818.8491686460808
26387.0,1292,987.0921052631579
26388.0,1683,796.9726678550207
26389.0,873,827.9415807560138
26390.0,1549,873.760490639122
26391.0,513,769.374269005848
26392.0,1028,852.8715953307393
26393.0,1285,878.0280155642023
26394.0,1557,826.3461785484907
26395.0,697,1013.2754662840746
26396.0,419,727.9689737470167
26397.0,867,852.4809688581315
26398.0,1574,819.7814485387547
26399.0,677,804.6218611521418
26400.0,1314,822.5167427701674
26401.0,1800,1069.2844444444445
26402.0,1398,839.1051502145923
26403.0,1221,897.1826371826372
26404.0,711,4806.447257383967
26405.0,1426,966.305049088359
26406.0,1652,781.0871670702179
26407.0,1301,1687.3643351268256
26408.0,1201,906.0666111573688
26409.0,1236,1007.742718446602
26410.0,454,3775.1321585903083
26411.0,1356,862.0523598820059
26412.0,1892,977.4001057082453
26413.0,484,771.4111570247934
26414.0,1524,851.009186351706
26415.0,1451,809.8318401102688
26416.0,1169,807.6535500427716
26417.0,1195,806.2125523012552
26419.0,452,715.7809734513274
26420.0,821,1167.3873325213156
26421.0,1343,1025.1131794489947
26422.0,885,1017.7988700564972
26424.0,1779,844.380550871276
26425.0,1195,2153.6092050209204
26426.0,1627,989.9065765212047
26427.0,1268,809.2484227129338
26428.0,1470,806.1462585034013
26429.0,983,845.0132248219735
26430.0,1050,866.0761904761905
26433.0,1360,854.3426470588236
26435.0,1555,1842.2257234726687
26437.0,1422,883.7552742616034
26438.0,1349,903.5137138621201
26439.0,763,895.6815203145478
26440.0,1368,870.5380116959064
26441.0,1349,882.5181616011861
26442.0,794,3591.3853904282114
26443.0,1396,863.3051575931232
26444.0,1642,832.4086479902558
26445.0,569,1108.2899824253075
26446.0,1387,1373.5630857966835
26447.0,1147,833.4542284219704
26448.0,1169,934.9632164242943
26449.0,68,662.5588235294117
26450.0,790,748.0379746835443
26451.0,1109,949.5518485121731
26453.0,921,1177.2823018458198
26454.0,419,5776.816229116945
26455.0,997,5319.008024072216
26456.0,1156,919.1643598615917
26458.0,491,766.4032586558045
26460.0,1455,869.6790378006873
26461.0,1645,771.5890577507599
26462.0,1475,882.7850847457627
26463.0,177,713.0960451977401
26464.0,316,776.3417721518987
26465.0,29,685.4137931034483
26466.0,1441,856.6724496877168
26467.0,1670,882.1299401197605
26468.0,1176,876.9659863945578
26469.0,740,741.6864864864865
26471.0,1508,1192.1777188328913
26472.0,1080,830.7314814814815
26473.0,1145,1037.0707423580786
26474.0,596,761.6828859060403
26476.0,1404,873.784188034188
26477.0,1293,804.4795050270689
26478.0,903,937.5924695459579
26479.0,1483,813.515846257586
26480.0,867,1028.0
26481.0,1547,1146.8778280542986
26482.0,1298,916.8721109399075
26483.0,1204,827.0689368770765
26484.0,1189,1047.0243902439024
26486.0,1623,924.3456561922366
26487.0,1617,813.0426716141002
26488.0,582,879.2920962199313
26490.0,1598,772.8485607008761
26491.0,934,960.652034261242
26492.0,1134,856.5917107583774
26493.0,901,1498.4372918978913
26494.0,1573,1107.0807374443739
26495.0,200,764.395
26496.0,1257,859.5775656324582
26497.0,1541,842.6048020765736
26498.0,1340,903.7656716417911
26499.0,1721,814.4392794886694
26500.0,1115,855.8215246636771
26501.0,1785,821.6084033613446
26502.0,1423,814.0421644413211
26503.0,482,790.5933609958506
26504.0,1119,897.5352993744415
26505.0,732,849.3592896174863
26506.0,1217,849.2884141331142
26507.0,373,807.6434316353888
26508.0,1175,839.1846808510638
26509.0,293,839.6860068259385
26510.0,1484,960.97102425876
26511.0,1349,2599.239436619718
26512.0,80,746.1
26513.0,1651,826.8370684433677
26514.0,696,784.1752873563219
26515.0,1282,841.1942277691107
26516.0,320,944.578125
26517.0,1423,845.8573436401967
26518.0,1311,995.2944317315026
26519.0,94,691.9042553191489
26521.0,1146,873.4938917975567
26522.0,1123,967.5779162956367
26523.0,1165,857.2884120171674
26524.0,1262,838.2147385103011
26525.0,1561,1117.8251121076232
26526.0,994,809.0452716297787
26527.0,979,883.7926455566904
26528.0,1573,895.7482517482517
26529.0,1209,888.1778329197684
26530.0,206,634.6407766990292
26531.0,1173,843.92242114237
26532.0,639,787.4413145539907
26534.0,1186,831.7596964586846
26535.0,1392,859.2751436781609
26536.0,1149,931.9712793733681
26537.0,132,725.4318181818181
26538.0,1066,795.7448405253283
26539.0,901,845.4117647058823
26540.0,1207,890.6089478044739
26541.0,968,936.0
26542.0,1632,793.5998774509804
26543.0,1131,848.8258178603006
26544.0,1946,898.1145940390545
26545.0,1467,936.1765507839127
26546.0,1126,842.0355239786857
26547.0,1385,891.9574007220217
26548.0,427,1225.5995316159251
26549.0,1177,847.516567544605
26550.0,973,1337.4306269270298
26551.0,1084,896.3293357933579
26552.0,1208,838.1258278145696
26554.0,187,9570.844919786095
26555.0,1175,892.491914893617
26556.0,1399,910.7383845604003
26557.0,1410,831.9751773049645
26562.0,1011,1044.7072205736895
26563.0,1596,834.9329573934837
26564.0,1865,752.4257372654156
26565.0,1592,814.8473618090452
26566.0,613,986.6313213703099
26567.0,1745,800.6848137535817
26568.0,1106,927.5452079566004
26569.0,1546,829.5232858990944
26570.0,1432,903.1159217877095
26571.0,924,804.9653679653679
26572.0,1059,875.4730878186969
26573.0,1988,894.3038229376258
26574.0,534,803.8801498127341
26575.0,1323,844.8745275888133
26576.0,1319,822.6648976497346
26577.0,1368,907.2214912280701
26578.0,1172,886.1168941979522
26580.0,426,770.8497652582159
26581.0,1250,920.4224
26582.0,1496,850.7145721925134
26584.0,1384,817.525289017341
26585.0,1334,888.8515742128935
26586.0,1108,885.7265342960288
26587.0,1174,842.1814310051108
26588.0,683,1518.247437774524
26589.0,1093,917.4245196706313
26590.0,941,922.0244420828906
26591.0,329,812.8449848024316
26592.0,1485,1763.8417508417508
26593.0,1411,824.5074415308292
26594.0,1556,1209.5224935732647
26596.0,995,934.2261306532663
26597.0,1043,829.3116011505273
26598.0,336,736.2321428571429
26599.0,1167,845.7892030848329
26601.0,1376,1008.2427325581396
26602.0,1333,965.0735183795949
26603.0,735,777.0380952380953
26604.0,157,991.2993630573249
26605.0,1214,880.8245469522241
26606.0,1653,904.4246823956443
26607.0,954,895.4737945492662
26608.0,1505,938.7415282392027
26609.0,974,834.152977412731
26610.0,584,816.818493150685
26611.0,1224,826.4468954248366
26612.0,1365,1319.8849816849818
26614.0,488,810.8545081967213
26615.0,1095,883.4502283105023
26616.0,1227,946.1801140994295
26617.0,946,889.892177589852
26618.0,928,1007.989224137931
26619.0,1385,858.4317689530686
26620.0,1475,820.0345762711864
26621.0,1560,802.6641025641026
26622.0,879,791.4118316268487
26623.0,1635,840.5633027522936
26624.0,124,557.5725806451613
26625.0,583,2754.16295025729
26626.0,432,800.3888888888889
26628.0,1036,844.081081081081
26629.0,1329,1038.1256583897668
26630.0,1542,823.189364461738
26631.0,1382,789.891461649783
26632.0,858,730.8764568764569
26633.0,496,868.5201612903226
26634.0,996,914.1546184738955
26635.0,1346,1180.0534918276373
26636.0,858,929.1993006993007
26637.0,257,728.9455252918287
26638.0,1366,840.7262079062957
26639.0,1604,793.4956359102245
26640.0,1157,853.0708729472774
26641.0,878,1560.7107061503416
26642.0,1295,858.3065637065637
26643.0,1282,871.6965678627145
26644.0,1532,965.7597911227155
26645.0,1414,899.2574257425742
26648.0,1644,1005.8175182481751
26649.0,1225,868.7028571428572
26650.0,1586,829.40605296343
26662.0,1442,842.4507628294036
26663.0,289,785.3529411764706
26665.0,1405,914.3437722419928
26666.0,979,820.6138917262513
26667.0,1461,837.4996577686516
26669.0,1609,1948.3020509633313
26670.0,1280,1007.30625
26671.0,1123,899.8904719501336
26672.0,1682,983.4179548156956
26673.0,1497,848.2505010020041
26674.0,965,837.7564766839379
26675.0,526,995.5570342205323
26676.0,95,688.1473684210526
26678.0,1778,1001.5629921259842
26679.0,206,7142.563106796117
26680.0,825,921.8775757575758
26681.0,1492,1400.4524128686328
26683.0,1222,1047.7504091653027
26684.0,1342,868.6549925484352
26685.0,1779,861.955030916245
26686.0,1282,820.0764430577223
26687.0,744,894.8037634408602
26688.0,1152,844.3020833333334
26689.0,1620,1078.4864197530865
26690.0,1538,922.5949284785436
26691.0,1295,811.627027027027
26692.0,814,830.034398034398
26693.0,317,702.2996845425868
26694.0,1087,891.7359705611775
26695.0,1341,850.565249813572
26696.0,1344,1074.3363095238096
26697.0,105,684.1619047619048
26698.0,1449,837.0655624568668
26699.0,379,669.9630606860159
26700.0,1630,807.5134969325153
26701.0,1554,861.4459459459459
26703.0,1253,820.1021548284118
26704.0,1539,848.3872644574399
26705.0,535,975.4710280373831
26706.0,1313,803.039603960396
26707.0,1267,965.4680347277032
26708.0,303,696.2178217821782
26709.0,1461,790.2915811088295
26710.0,1090,791.4834862385321
26711.0,1187,888.9578770008425
26712.0,540,987.0444444444445
26713.0,1585,1185.8902208201894
26714.0,1161,1066.8294573643411
26715.0,1363,860.8804108584006
26716.0,1333,973.8822205551388
26717.0,522,688.8122605363984
26718.0,744,790.5282258064516
26719.0,1290,867.8759689922481
26720.0,582,730.8917525773196
26721.0,1164,822.7929553264605
26722.0,1259,956.6846703733122
26723.0,1292,845.2616099071207
26724.0,1215,1088.7654320987654
26725.0,975,922.5128205128206
26726.0,1701,1125.1657848324514
26727.0,1122,1050.8529411764705
26728.0,1158,889.6848013816925
26729.0,1796,830.2973273942093
26730.0,993,815.7291037260826
26731.0,1149,1057.509138381201
26732.0,1345,1117.6728624535317
26733.0,1236,1002.0857605177994
26734.0,869,936.4418872266973
26735.0,1423,894.0744905130007
26736.0,1355,819.490774907749
26737.0,1422,799.5309423347398
26739.0,972,967.4310699588477
26740.0,1243,968.8511665325825
26741.0,382,1016.8926701570681
26742.0,1560,883.0423076923076
26743.0,1333,875.1012753188297
26744.0,1255,793.3298804780876
26746.0,2013,1172.5598609041233
26747.0,1573,791.4926891290528
26748.0,1102,866.9736842105264
26749.0,1159,1242.127696289905
26750.0,1177,1140.5913338997452
26751.0,265,892.4377358490566
26752.0,1232,914.8149350649351
26753.0,906,1104.0651214128036
26754.0,1207,850.983429991715
26755.0,1195,1073.7355648535565
26757.0,1180,844.0610169491525
26758.0,1139,797.6584723441615
26759.0,932,816.9763948497854
26760.0,1373,818.3561544064094
26761.0,1442,795.5145631067961
26762.0,746,825.5013404825737
26763.0,1422,842.7777777777778
26764.0,22,790.5
26765.0,1434,888.4741980474198
26766.0,1205,962.6639004149378
26767.0,1436,852.5877437325905
26769.0,522,741.9272030651341
26770.0,104,18147.451923076922
26771.0,1038,958.9768786127167
26772.0,1157,822.5955056179776
26773.0,1326,1077.6644042232278
26774.0,1296,873.9043209876543
26775.0,1223,862.9779231398201
26776.0,1515,818.9663366336633
26777.0,1142,878.8432574430823
26778.0,1227,1210.277913610432
26779.0,1115,916.8
26780.0,1576,802.8147208121827
26781.0,1260,851.2269841269841
26782.0,1383,803.6073752711496
26784.0,1267,883.5335438042621
26785.0,1489,940.7783747481532
26786.0,1219,907.5849056603773
26787.0,1274,852.0612244897959
26788.0,1712,846.6191588785047
26789.0,1329,936.5116629044394
26790.0,919,926.575625680087
26791.0,1382,810.1997105643994
26792.0,66,636.3333333333334
26793.0,135,702.8814814814815
26794.0,1038,893.0183044315992
26795.0,1747,895.1562678878076
26796.0,1312,884.1783536585366
26798.0,1156,843.1903114186852
26799.0,284,1048.6725352112676
26800.0,321,769.5358255451713
26801.0,1216,818.5427631578947
26802.0,1047,907.3065902578796
26803.0,354,753.0225988700565
26804.0,1219,847.7694831829368
26805.0,1500,846.3033333333333
26806.0,627,3900.3636363636365
26807.0,1338,805.762331838565
26808.0,936,1072.8472222222222
26809.0,1210,973.6760330578512
26810.0,1289,1082.7928626842513
26811.0,1369,868.9517896274654
26812.0,390,778.7641025641026
26813.0,775,927.8774193548387
26814.0,719,803.1752433936023
26816.0,685,785.9328467153284
26817.0,1571,820.0865690642903
26818.0,1600,1438.825
26819.0,1228,879.2850162866449
26820.0,865,8552.882080924855
26821.0,1367,1081.0716898317482
26822.0,1321,982.6578349735049
26823.0,1171,875.2621690862511
26824.0,1102,852.8121597096189
26825.0,1092,820.4166666666666
26826.0,1054,845.1944971537002
26827.0,576,877.5954861111111
26828.0,1164,889.3969072164948
26830.0,1522,1159.0611038107752
26831.0,1541,831.8436080467229
26832.0,1231,1572.7904142973193
26833.0,1037,894.4011571841852
26834.0,1019,873.395485770363
26835.0,1296,1325.6898148148148
26836.0,811,820.9099876695437
26837.0,228,973.3815789473684
26838.0,1001,896.5554445554445
26839.0,1281,831.4582357533177
26841.0,1206,878.5829187396351
26842.0,1328,836.8629518072289
26843.0,1592,1231.0100502512562
26844.0,1126,947.6349911190053
26845.0,821,2329.5615103532277
26846.0,894,866.182326621924
26847.0,1591,879.1055939660591
26848.0,957,802.0668756530825
26849.0,1166,1031.8104631217839
26850.0,1341,855.1476510067114
26851.0,1332,860.9144144144144
26852.0,650,1939.3476923076923
26855.0,1550,887.7283870967742
26856.0,60,577.0166666666667
26857.0,1014,932.5798816568048
26858.0,312,637.5
26859.0,1448,781.4627071823204
26860.0,1386,885.7914862914863
26861.0,1162,1213.539586919105
26862.0,740,892.4162162162162
26863.0,474,747.2658227848101
26864.0,1308,1195.6941896024464
26865.0,1099,1207.346678798908
26866.0,694,747.4596541786743
26867.0,1568,925.1741071428571
26868.0,445,800.4988764044944
26869.0,1253,874.6512370311253
26870.0,2072,846.207528957529
26871.0,1197,904.9423558897244
26873.0,1193,846.1005867560771
26874.0,1110,1065.7864864864864
26875.0,1634,844.5208078335373
26876.0,184,748.7989130434783
26877.0,54,868.6666666666666
26878.0,1413,839.3637650389243
26879.0,1358,948.2901325478645
26881.0,1078,858.0324675324675
26882.0,1231,865.5954508529651
26883.0,1111,847.4032403240324
26884.0,1024,766.55859375
26885.0,1362,829.12187958884
26886.0,1468,1033.0374659400545
26887.0,263,824.7718631178707
26888.0,1360,829.3308823529412
26889.0,1129,949.7936226749335
26890.0,641,803.3790951638066
26891.0,947,953.3854276663146
26892.0,1647,831.2604735883424
26893.0,1191,842.9185558354324
26894.0,958,1325.5657620041754
26895.0,791,816.6396965865993
26896.0,966,1817.0828157349897
26897.0,323,720.6811145510836
26898.0,1359,872.0743193524651
26899.0,202,796.4702970297029
26900.0,1249,855.2946357085668
26901.0,1297,1016.3384734001542
26902.0,1425,2017.8659649122808
26903.0,853,903.3294255568582
26904.0,1396,960.5150429799427
26905.0,1321,1437.0628311884936
26906.0,1605,875.9127725856698
26907.0,1021,876.2781586679725
26908.0,529,11434.894139886579
26909.0,1562,1218.4180537772088
26910.0,1765,858.4317280453258
26911.0,871,1988.3846153846155
26912.0,1143,922.4768153980752
26913.0,1042,1495.1343570057581
26914.0,1216,904.2894736842105
26916.0,474,915.0632911392405
26917.0,1248,972.4391025641025
26918.0,974,824.9897330595483
26919.0,668,743.0239520958083
26920.0,446,750.5201793721973
26921.0,1422,1050.9542897327708
26922.0,1239,871.8934624697337
26923.0,1635,1530.8018348623852
26924.0,446,837.5919282511211
26925.0,1291,1035.8133230054223
26926.0,1250,1022.596
26927.0,893,884.572228443449
26928.0,517,773.588007736944
26929.0,862,824.9408352668213
26930.0,1432,1001.9336592178771
26931.0,1157,897.4546240276577
26932.0,1340,835.7865671641791
26933.0,1337,924.4263275991025
26934.0,1126,943.8028419182948
26935.0,902,1144.729490022173
26936.0,118,752.6016949152543
26937.0,1513,812.4910773298084
26939.0,492,838.5142276422764
26941.0,1217,992.1626951520132
26942.0,1074,937.6145251396648
26943.0,265,1379.5509433962263
26944.0,1304,873.454754601227
26945.0,945,933.3333333333334
26946.0,1464,802.3032786885246
26947.0,988,802.4615384615385
26948.0,1469,783.929884275017
26949.0,565,849.6920353982301
26950.0,1382,845.3856729377713
26951.0,1102,856.0889292196007
26952.0,1339,973.168782673637
26953.0,746,939.2345844504022
26954.0,957,943.9926854754441
26955.0,1775,818.8388732394366
26956.0,1173,939.5456095481671
26957.0,1270,888.7692913385827
26958.0,1064,1693.8947368421052
26959.0,885,836.8418079096045
26960.0,1007,930.4091360476664
26961.0,1239,875.2679580306699
26962.0,749,1933.272363150868
26963.0,458,881.6812227074236
26964.0,1517,872.9077125906394
26965.0,1310,850.5572519083969
26966.0,1446,1281.813969571231
26967.0,890,926.2325842696629
26968.0,1314,828.4954337899543
26970.0,1300,803.6061538461538
26972.0,894,839.572706935123
26973.0,1350,858.0933333333334
26974.0,1255,789.4581673306773
26975.0,841,956.4435196195006
26976.0,1685,880.9311572700296
26977.0,1193,909.8784576697401
26978.0,240,1043.2291666666667
26979.0,793,796.6166456494325
26980.0,389,757.7480719794345
26981.0,992,822.2530241935484
26982.0,1131,779.4465075154731
26983.0,1286,1428.6353032659408
26984.0,1197,975.781954887218
26985.0,782,788.4731457800511
26986.0,23,568.2608695652174
26987.0,982,835.5315682281059
26988.0,1590,869.7937106918239
26989.0,1325,1292.0815094339623
26990.0,1039,2795.6766121270452
26991.0,1473,851.0957230142566
26992.0,1049,847.7349857006673
26993.0,1302,946.3986175115207
26994.0,553,832.5623869801085
26995.0,550,865.92
26996.0,1101,874.1198910081744
26997.0,1831,845.7930092845439
